work_id,anomaly_prediction,is_anomaly,anomaly_score,lof_prediction,lof_is_anomaly,lof_score,both_models_anomaly,any_model_anomaly,if_normalized_score,lof_normalized_score,if_risk_score,lof_risk_score,combined_anomaly_score,ensemble_is_anomaly,ensemble_risk_level,rule_risk_score,rule_risk_level,risk_factors,recommended_actions,risk_factor_count,recommended_amount,sanction_amount,total_expenditure,expenditure_ratio,financial_risk_score,financial_risk_level,financial_risk_factors,ensemble_ai_score,final_ai_risk_score,final_ai_risk_level
WS/MP18311/2024-2025/156490,1,0,0.1169439466835887,1,0,-5.051727604287325,0,0,0.7168288641751516,0.9999999999999862,0.2831711358248484,1.3766765505351941e-14,0.1699026814949145,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,250000.0,299814.0,100500.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",28.317113582485266,19.16,LOW
WS/MP18311/2025-2026/156512,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP577/2025-2026/156513,1,0,0.2344863182096178,1,0,-1.4935982315817165,0,0,0.9918772122591044,0.999999999999998,0.0081227877408954,1.887379141862766e-15,0.004873672644538,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,492000.0,299814.0,492000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.8122787740895449,5.41,LOW
WS/MP577/2025-2026/156514,1,0,0.2358074640130475,1,0,-0.9988340470571926,0,0,0.9949686844328722,0.9999999999999998,0.0050313155671277,2.220446049250313e-16,0.0030187893402767,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,299814.0,500000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.5031315567126656,5.25,LOW
WS/MP577/2025-2026/156515,1,0,0.235626277868914,1,0,-0.990595775964875,0,0,0.9945447100907469,0.9999999999999998,0.0054552899092532,2.220446049250313e-16,0.003273173945552,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,400000.0,299814.0,400000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.545528990925215,5.27,LOW
WS/MP577/2024-2025/156534,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP18251/2025-2026/156541,1,0,0.1813893005217673,1,0,-2.7168589647331163,0,0,0.8676305528321788,0.999999999999994,0.1323694471678211,5.8841820305133305e-15,0.079421668300695,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1104308.0,299814.0,1070681.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",13.236944716782212,11.62,LOW
WS/MP812/2025-2026/156557,1,0,0.1547772758433751,1,0,-10.300606792425988,0,0,0.8053585964990512,0.9999999999999688,0.1946414035009488,3.1308289294429414e-14,0.1167848421005818,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,400000.0,299814.0,400000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Extremely high payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",19.4641403500966,14.73,LOW
WS/MP348/2024-2025/156571,1,0,0.1455972935262265,1,0,-2.48151857144274,0,0,0.7838775004569102,0.9999999999999948,0.2161224995430898,5.218048215738236e-15,0.1296734997258559,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1797779.0,299814.0,65539.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",21.61224995430892,15.81,LOW
WS/MP18251/2025-2026/156600,1,0,0.2358074640130475,1,0,-0.9988340470571926,0,0,0.9949686844328722,0.9999999999999998,0.0050313155671277,2.220446049250313e-16,0.0030187893402767,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,299814.0,500000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.5031315567126656,5.25,LOW
WS/MP18251/2024-2025/156601,1,0,0.2358074640130475,1,0,-0.9988340470571926,0,0,0.9949686844328722,0.9999999999999998,0.0050313155671277,2.220446049250313e-16,0.0030187893402767,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,299814.0,500000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.5031315567126656,5.25,LOW
WS/MP18251/2024-2025/156602,1,0,0.2358074640130475,1,0,-0.9988340470571926,0,0,0.9949686844328722,0.9999999999999998,0.0050313155671277,2.220446049250313e-16,0.0030187893402767,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,299814.0,500000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.5031315567126656,5.25,LOW
WS/MP18251/2024-2025/156603,1,0,0.2358074640130475,1,0,-0.9988340470571926,0,0,0.9949686844328722,0.9999999999999998,0.0050313155671277,2.220446049250313e-16,0.0030187893402767,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,299814.0,500000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.5031315567126656,5.25,LOW
WS/MP18251/2024-2025/156604,1,0,0.2358074640130475,1,0,-0.9988340470571926,0,0,0.9949686844328722,0.9999999999999998,0.0050313155671277,2.220446049250313e-16,0.0030187893402767,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,299814.0,500000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.5031315567126656,5.25,LOW
WS/MP18251/2025-2026/156605,1,0,0.213826277566531,1,0,-262.93305220882434,0,0,0.9435328579938854,0.999999999999124,0.0564671420061145,8.759659664292485e-13,0.0338802852040191,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,600000.0,299814.0,600000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",5.646714200669665,7.82,LOW
WS/MP18058/2024-2025/156606,1,0,0.234168976226945,1,0,-0.977171565230012,0,0,0.9911346341829722,0.9999999999999998,0.0088653658170277,2.220446049250313e-16,0.0053192194902167,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,234000.0,299814.0,234000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8865365817026605,5.44,LOW
WS/MP18058/2024-2025/156608,1,0,0.234516078002651,1,0,-1.0117984992164617,0,0,0.9919468499719296,0.9999999999999998,0.0080531500280703,2.220446049250313e-16,0.0048318900168423,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,250000.0,299814.0,250000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8053150028069284,5.4,LOW
WS/MP18058/2024-2025/156609,1,0,0.2358074640130475,1,0,-0.9988340470571926,0,0,0.9949686844328722,0.9999999999999998,0.0050313155671277,2.220446049250313e-16,0.0030187893402767,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,299814.0,500000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.5031315567126656,5.25,LOW
WS/MP18058/2024-2025/156613,1,0,0.2358074640130475,1,0,-0.9988340470571926,0,0,0.9949686844328722,0.9999999999999998,0.0050313155671277,2.220446049250313e-16,0.0030187893402767,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,299814.0,500000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.5031315567126656,5.25,LOW
WS/MP18058/2024-2025/156614,1,0,0.2358074640130475,1,0,-0.9988340470571926,0,0,0.9949686844328722,0.9999999999999998,0.0050313155671277,2.220446049250313e-16,0.0030187893402767,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,299814.0,500000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.5031315567126656,5.25,LOW
WS/MP18058/2024-2025/156615,1,0,0.2358074640130475,1,0,-0.9988340470571926,0,0,0.9949686844328722,0.9999999999999998,0.0050313155671277,2.220446049250313e-16,0.0030187893402767,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,299814.0,500000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.5031315567126656,5.25,LOW
WS/MP578/2025-2026/156635,1,0,0.2350694440028005,1,0,-5.191004038159337,0,0,0.9932417226399806,0.9999999999999858,0.0067582773600194,1.4210854715202004e-14,0.0040549664160173,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,498250.0,299814.0,498250.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.6758277360027632,5.34,LOW
WS/MP578/2025-2026/156636,1,0,0.2350694440028005,1,0,-5.322994693858522,0,0,0.9932417226399806,0.9999999999999852,0.0067582773600194,1.4654943925052066e-14,0.0040549664160175,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,498189.0,299814.0,498189.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.6758277360027967,5.34,LOW
WS/MP578/2025-2026/156637,1,0,0.2358074640130475,1,0,-0.9988340470571926,0,0,0.9949686844328722,0.9999999999999998,0.0050313155671277,2.220446049250313e-16,0.0030187893402767,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,299814.0,500000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.5031315567126656,5.25,LOW
WS/MP578/2024-2025/156647,1,0,0.2363559703117452,1,0,-2.872461414773316,0,0,0.9962521854326548,0.9999999999999936,0.0037478145673452,6.439293542825908e-15,0.0022486887404097,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,298000.0,299814.0,298000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.374781456734834,5.19,LOW
WS/MP578/2024-2025/156648,1,0,0.2347941062526545,1,0,-0.9913061214880136,0,0,0.9925974341816178,0.9999999999999998,0.0074025658183821,2.220446049250313e-16,0.0044415394910293,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,200000.0,299814.0,200000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.7402565818380958,5.37,LOW
WS/MP578/2024-2025/156654,1,0,0.234516078002651,1,0,-1.0117984992164617,0,0,0.9919468499719296,0.9999999999999998,0.0080531500280703,2.220446049250313e-16,0.0048318900168423,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,250000.0,299814.0,250000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8053150028069284,5.4,LOW
WS/MP578/2024-2025/156660,1,0,0.2347941062526545,1,0,-0.9913061214880136,0,0,0.9925974341816178,0.9999999999999998,0.0074025658183821,2.220446049250313e-16,0.0044415394910293,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,200000.0,299814.0,200000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.7402565818380958,5.37,LOW
WS/MP578/2024-2025/156661,1,0,0.235626277868914,1,0,-0.990595775964875,0,0,0.9945447100907469,0.9999999999999998,0.0054552899092532,2.220446049250313e-16,0.003273173945552,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,400000.0,299814.0,400000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.545528990925215,5.27,LOW
WS/MP578/2024-2025/156663,1,0,0.2274777377171273,1,0,-0.9998136000083744,0,0,0.9754771816842062,0.9999999999999998,0.0245228183157938,2.220446049250313e-16,0.0147136909894763,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,100000.0,299814.0,100000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",2.45228183157924,6.23,LOW
WS/MP578/2024-2025/156665,1,0,0.2347314936792573,1,0,-5676299.05326172,0,0,0.9924509211866986,0.999999981021825,0.0075490788133013,1.8978175031492128e-08,0.0045294548792508,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,150000.0,299814.0,150000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.7549091465416791,5.38,LOW
WS/MP578/2024-2025/156670,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP578/2024-2025/156671,1,0,0.2274777377171273,1,0,-0.9998136000083744,0,0,0.9754771816842062,0.9999999999999998,0.0245228183157938,2.220446049250313e-16,0.0147136909894763,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,100000.0,299814.0,100000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",2.45228183157924,6.23,LOW
WS/MP859/2024-2025/156674,1,0,0.1412631327925956,1,0,-1.1641195703714713,0,0,0.7737355938862102,0.9999999999999992,0.2262644061137898,8.881784197001252e-16,0.1357586436682742,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,749590.0,299814.0,749590.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Extremely high payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",22.62644061137862,16.31,LOW
WS/MP345/2024-2025/156679,1,0,0.2175085636845951,1,0,-732.8713609504263,0,0,0.952149382407992,0.9999999999975528,0.047850617592008,2.44715359087877e-12,0.0287103705561836,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,569369.0,299814.0,569369.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",4.785061759363759,7.39,LOW
WS/MP345/2024-2025/156680,1,0,0.2131403622957875,1,0,-8.191689887030215,0,0,0.9419278209362336,0.9999999999999758,0.0580721790637662,2.4202861936828413e-14,0.0348433074382694,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,618503.0,299814.0,618503.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",5.807217906378045,7.9,LOW
WS/MP18311/2025-2026/156681,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP18311/2024-2025/156682,1,0,0.1117215831014891,1,0,-4.630784206046483,0,0,0.7046085689939181,0.9999999999999876,0.2953914310060819,1.2323475573339238e-14,0.177234858603654,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,250000.0,299814.0,67375.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",29.5391431006085,19.77,LOW
WS/MP18311/2024-2025/156683,1,0,0.2136531871578934,1,0,-1.936988338170315,0,0,0.9431278276176316,0.9999999999999968,0.0568721723823683,3.3306690738754696e-15,0.0341233034294223,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,250000.0,299814.0,11900.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",5.687217238236863,7.84,LOW
WS/MP18311/2024-2025/156685,1,0,0.0406268965187673,1,0,-4.73629415190975,0,0,0.5382474870431955,0.9999999999999872,0.4617525129568045,1.27675647831893e-14,0.2770515077740878,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,250000.0,299814.0,148400.0,1.0,10.0,HIGH,"['Extremely high payment concentration per vendor', 'Unusually high number of payments', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",46.17525129568058,28.09,LOW
WS/MP18311/2024-2025/156686,1,0,0.2274777377171273,1,0,-0.9998136000083744,0,0,0.9754771816842062,0.9999999999999998,0.0245228183157938,2.220446049250313e-16,0.0147136909894763,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,100000.0,299814.0,100000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",2.45228183157924,6.23,LOW
WS/MP18311/2024-2025/156687,1,0,0.0553560771449713,1,0,-2.2933215855940974,0,0,0.5727136692996123,0.9999999999999954,0.4272863307003877,4.551914400963142e-15,0.2563717984202344,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,250000.0,299814.0,103836.0,1.0,10.0,LOW,"['High payment concentration per vendor', 'Unusually high number of payments']",42.728633070038384,26.36,LOW
WS/MP18311/2024-2025/156689,1,0,0.2339668003927537,1,0,-1.4401379390493911,0,0,0.9906615441091984,0.9999999999999984,0.0093384558908017,1.6653345369377348e-15,0.0056030735344817,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,250000.0,299814.0,118800.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.93384558908016,5.47,LOW
WS/MP18064/2025-2026/156691,1,0,0.2362129524737135,1,0,-1.2565485088921424,0,0,0.9959175246666138,0.999999999999999,0.0040824753333862,9.992007221626409e-16,0.0024494852000321,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,242000.0,299814.0,165344.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.40824753333856695,5.2,LOW
WS/MP18064/2025-2026/156692,1,0,0.2362186932902707,1,0,-1.1873594211045806,0,0,0.9959309581382224,0.9999999999999992,0.0040690418617774,8.881784197001252e-16,0.0024414251170668,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,232000.0,299814.0,159799.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.40690418617768354,5.2,LOW
WS/MP18064/2025-2026/156694,1,0,0.2331709905639716,1,0,-1.0298236419987716,0,0,0.9887993545348878,0.9999999999999998,0.0112006454651122,2.220446049250313e-16,0.0067203872790674,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,328890.0,299814.0,328890.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.1200645465111074,5.56,LOW
WS/MP18064/2025-2026/156695,1,0,0.0523684863137581,1,0,-2.547793633164957,0,0,0.5657227271209955,0.9999999999999946,0.4342772728790045,5.440092820663267e-15,0.2605663637274049,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,326006.0,299814.0,326006.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Unusually high number of payments', 'Multiple financial risk indicators detected simultaneously']",43.427727287900126,26.71,LOW
WS/MP18064/2025-2026/156697,1,0,0.0522732941025447,1,0,-2.531587366922317,0,0,0.565499977995682,0.9999999999999946,0.434500022004318,5.440092820663267e-15,0.2607000132025929,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,329690.0,299814.0,329690.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Unusually high number of payments', 'Multiple financial risk indicators detected simultaneously']",43.450002200431456,26.73,LOW
WS/MP18064/2024-2025/156698,1,0,0.2345872653405023,1,0,-1.0524148905661903,0,0,0.9921134278572172,0.9999999999999996,0.0078865721427828,4.440892098500626e-16,0.0047319432856699,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,178331.0,299814.0,178331.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.7886572142781951,5.39,LOW
WS/MP18064/2024-2025/156699,1,0,0.2356455533308384,1,0,-5.511462849886534,0,0,0.994589814540249,0.9999999999999848,0.005410185459751,1.5210055437364645e-14,0.0032461112758567,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,291560.0,299814.0,291560.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.5410185459759985,5.27,LOW
WS/MP18064/2025-2026/156700,1,0,0.1518006095677099,1,0,-0.9940127311166224,0,0,0.7983932177059438,0.9999999999999998,0.2016067822940561,2.220446049250313e-16,0.1209640693764337,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,329999.0,299814.0,329999.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Extremely high payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",20.16067822940524,15.08,LOW
WS/MP18064/2024-2025/156702,1,0,0.2347941062526545,1,0,-0.9913061214880136,0,0,0.9925974341816178,0.9999999999999998,0.0074025658183821,2.220446049250313e-16,0.0044415394910293,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,200000.0,299814.0,200000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.7402565818380958,5.37,LOW
WS/MP18064/2025-2026/156703,1,0,0.2331709905639716,1,0,-1.0303789104600491,0,0,0.9887993545348878,0.9999999999999998,0.0112006454651122,2.220446049250313e-16,0.0067203872790674,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,329040.0,299814.0,329040.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.1200645465111074,5.56,LOW
WS/MP18064/2025-2026/156704,1,0,0.2356455533308384,1,0,-4.923086811100656,0,0,0.994589814540249,0.9999999999999868,0.005410185459751,1.3322676295501878e-14,0.0032461112758559,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,292862.0,299814.0,292862.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.5410185459758651,5.27,LOW
WS/MP18064/2025-2026/156705,1,0,0.2331709905639716,1,0,-1.032300139336069,0,0,0.9887993545348878,0.9999999999999996,0.0112006454651122,4.440892098500626e-16,0.0067203872790675,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,329559.0,299814.0,329559.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.120064546511124,5.56,LOW
