work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,anomaly_prediction,is_anomaly,anomaly_score,if_normalized_score,if_risk_score
WS/MP18277/2024-2025/149787,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,Approach Road beautification project by decorative lighting arrangement from GT Road Raj College More to Burdwan Raj College,2024-10-29,4422048.0,2024-11-27,4422048.0,Work Completed,,,4271709.0,1.0,1.0,1,0,1,29.0,,0.0,0.9660024043158284,1.0,-150339.0,,,1.0,2024-2025,2024,10,-1,1,-0.1008931068743959,0.1454791462914497,85.45
WS/MP710/2026-2027/149788,Puducherry,Puducherry(PROJECT DIRECTOR RDA PUDUCHERRY_IDA),Vaithilingam Ve,Puducherry,Normal/Others,"Improvements to the internal roads at Easwaran Nagar, Vinayagampet, Mannadipet Commune, Puducherry.",2024-10-29,1600000.0,2026-05-21,1600000.0,Time Estimation,,,,,,1,0,0,569.0,,0.0,,1.0,,,,,2026-2027,2024,10,1,0,0.056353550864214896,0.5596189904877318,44.04
WS/MP761/2024-2025/149790,Telangana,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),Arvind Dharmapuri,NIZAMABAD,Normal/Others,Construction of Community hall in BC Wada,2024-10-29,400000.0,2024-10-30,400000.0,Physical Inspection,2024-11-04,400000.0,,,,1,1,0,1.0,5.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,0.19259145393226973,0.9184281681302942,8.16
WS/MP18277/2024-2025/149793,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,Construction of Open Stage at Ghagra Football Ground Lowapur Krishnarampur GP,2024-10-29,549928.0,2025-01-08,549928.0,Sanction,,,,,,1,0,0,71.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,0.17621189289518963,0.8752893888808435,12.47
WS/MP18277/2024-2025/149794,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,"Construction of Crematoriums at Kolabandh Village, Uchchagram GP",2024-10-29,550000.0,2025-02-07,550000.0,Physical Inspection,,,,,,1,0,0,101.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,0.17621189289518963,0.8752893888808435,12.47
WS/MP18277/2024-2025/149797,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,"Construction of Crematoriums at Monoharsujapur Hindu Para,Potna Pursa GP",2024-10-29,550000.0,2025-02-07,550000.0,Physical Inspection,,,,,,1,0,0,101.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,0.17621189289518963,0.8752893888808435,12.47
WS/MP18024/2025-2026/149798,Assam,CHARAIDEO(Deputy Commissioner Charaideo_IDA),GAURAV GOGOI,JORHAT,Normal/Others,"Construction of 1 No. Khumtai Kabarsthan Boundary Wall 14400 Sq Ft., Moranhat, Khumtai Bagan, Sarbudoy GP",2024-10-29,250000.0,2025-06-03,250000.0,Vendor Identification,,,,,,1,0,0,217.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP18277/2024-2025/149801,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,"Construction of  Concrete roads  from Sk jarur house to Mokim house at Jagulipara, Paraj GP",2024-10-29,450000.0,2025-01-08,450000.0,Physical Inspection,,,,,,1,0,0,71.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,0.18692691944528045,0.903509508086112,9.65
WS/MP18277/2024-2025/149803,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,Construction of Concrete road  from Yunus Seikh house to sekh farid house Budbud GP,2024-10-29,450000.0,2025-01-08,450000.0,Physical Inspection,,,,,,1,0,0,71.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,0.18692691944528045,0.903509508086112,9.65
WS/MP18277/2024-2025/149807,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,Construction of common work sheds Atchala at Maro Chanditala Maro Dakshin Para Mankar GP,2024-10-29,500000.0,2025-01-08,500000.0,Sanction,,,,,,1,0,0,71.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,0.2041181593256265,0.9487860024038621,5.12
WS/MP761/2024-2025/149808,Telangana,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),Arvind Dharmapuri,NIZAMABAD,Normal/Others,Laying of CC roads and drains from Vishwanath (H) to Katakam Shanker (H) near CPI office,2024-10-29,495000.0,2025-03-20,495000.0,Work Completed,2025-08-19,483271.0,,,,1,1,0,142.0,152.0,0.0,,1.0,,0.9763050505050505,-11729.0,,2024-2025,2024,10,1,0,0.19812037660570203,0.9329896679260784,6.7
WS/MP18277/2025-2026/149810,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,"Construction of community hall at Bhatar bazar Plot No:2816/2817/2806, JL No:-63, Mouza:-Palar",2024-10-29,10000000.0,2025-05-21,10000000.0,Vendor Identification,,,5758516.0,1.0,1.0,1,0,1,204.0,,0.0,0.5758516,1.0,-4241484.0,,,1.0,2025-2026,2024,10,-1,1,-0.13758122070666345,0.048853819147088,95.11
WS/MP18338/2024-2025/149811,Telangana,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),CHAMALA KIRAN KUMAR REDDY,BHONGIR,Normal/Others,Providing of LED Street Lights in Naganpalle (V),2024-10-29,99906.0,2024-12-17,99906.0,Physical Inspection,2025-03-05,99906.0,,,,1,1,0,49.0,78.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,0.1959665239471085,0.9273170754698723,7.27
WS/MP18338/2024-2025/149812,Telangana,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),CHAMALA KIRAN KUMAR REDDY,BHONGIR,Normal/Others,Providing of LED Street Lights in muknoor (V),2024-10-29,99906.0,2024-12-17,99906.0,Physical Inspection,2025-03-05,99906.0,,,,1,1,0,49.0,78.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,0.1959665239471085,0.9273170754698723,7.27
WS/MP18338/2024-2025/149813,Telangana,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),CHAMALA KIRAN KUMAR REDDY,BHONGIR,Normal/Others,Providing of LED Street Lights in Yeliminedu (V),2024-10-29,99906.0,2024-12-17,99906.0,Physical Inspection,2025-03-05,99906.0,,,,1,1,0,49.0,78.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,0.1959665239471085,0.9273170754698723,7.27
WS/MP18338/2024-2025/149814,Telangana,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),CHAMALA KIRAN KUMAR REDDY,BHONGIR,Normal/Others,Providing of LED Street Lights in Toolekalan (V),2024-10-29,99906.0,2024-12-17,99906.0,Physical Inspection,2025-03-05,99906.0,,,,1,1,0,49.0,78.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,0.1959665239471085,0.9273170754698723,7.27
WS/MP18277/2024-2025/149815,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,Construction of boundary walls at Shillya Park East & West Side Lowa Ramgopalpur GP,2024-10-29,500000.0,2025-02-07,500000.0,Physical Inspection,,,,,,1,0,0,101.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,0.2041181593256265,0.9487860024038621,5.12
WS/MP18338/2024-2025/149816,Telangana,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),CHAMALA KIRAN KUMAR REDDY,BHONGIR,Normal/Others,Providing of LED Street Lights in kappapahad (V),2024-10-29,99906.0,2024-12-17,99906.0,Physical Inspection,2025-03-05,99906.0,,,,1,1,0,49.0,78.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,0.1959665239471085,0.9273170754698723,7.27
WS/MP18338/2024-2025/149817,Telangana,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),CHAMALA KIRAN KUMAR REDDY,BHONGIR,Normal/Others,Providing of LED Street Lights in  turkaguda (V),2024-10-29,99906.0,2024-12-17,99906.0,Physical Inspection,2025-03-05,99906.0,,,,1,1,0,49.0,78.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,0.1959665239471085,0.9273170754698723,7.27
WS/MP18338/2024-2025/149818,Telangana,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),CHAMALA KIRAN KUMAR REDDY,BHONGIR,Normal/Others,Providing of LED Street Lights in  Cherla Patelguda (V),2024-10-29,99906.0,2024-12-17,99906.0,Physical Inspection,2025-03-05,99906.0,,,,1,1,0,49.0,78.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,0.1959665239471085,0.9273170754698723,7.27
WS/MP18338/2024-2025/149819,Telangana,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),CHAMALA KIRAN KUMAR REDDY,BHONGIR,Normal/Others,Providing of LED Street Lights in POcharam (V),2024-10-29,99906.0,2024-12-17,99906.0,Physical Inspection,2025-03-05,99906.0,,,,1,1,0,49.0,78.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,0.1959665239471085,0.9273170754698723,7.27
WS/MP710/2025-2026/149820,Puducherry,Puducherry(PROJECT DIRECTOR RDA PUDUCHERRY_IDA),Vaithilingam Ve,Puducherry,Normal/Others,"Formation and providing WBM Gr.1 to the  Gnanasambandam Nagar  and WBM Gr.2 to the   Balaji Nagar, Muthupillaipalayam, Oulgaret Municipality, Puducherry.",2024-10-29,845883.0,2025-07-29,845883.0,Physical Inspection,,,845883.0,1.0,1.0,1,0,1,273.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,10,1,0,0.10160637575150644,0.6788011601934782,32.12
WS/MP18338/2024-2025/149821,Telangana,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),CHAMALA KIRAN KUMAR REDDY,BHONGIR,Normal/Others,Providing of LED Street Lights in Uppariguda (V),2024-10-29,99906.0,2024-12-17,99906.0,Physical Inspection,2025-03-05,99906.0,,,,1,1,0,49.0,78.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,0.1959665239471085,0.9273170754698723,7.27
WS/MP18277/2024-2025/149822,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,"Construction of Open Stage at Bahirghannya Playground near ful Bibi bus Stands, Kurkuba GP",2024-10-29,250000.0,2025-02-07,250000.0,Sanction,,,,,,1,0,0,101.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP18338/2024-2025/149823,Telangana,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),CHAMALA KIRAN KUMAR REDDY,BHONGIR,Normal/Others,Providing of LED Street Lights in Bodakonda (V),2024-10-29,99906.0,2024-12-17,99906.0,Physical Inspection,2025-03-05,99906.0,,,,1,1,0,49.0,78.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,0.1959665239471085,0.9273170754698723,7.27
WS/MP18338/2024-2025/149824,Telangana,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),CHAMALA KIRAN KUMAR REDDY,BHONGIR,Normal/Others,Providing of LED Street Lights in Rangapur (V),2024-10-29,99906.0,2024-12-17,99906.0,Physical Inspection,2025-03-05,99906.0,,,,1,1,0,49.0,78.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,0.1959665239471085,0.9273170754698723,7.27
WS/MP18214/2025-2026/149825,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block rajpur Graam jamuva asharam bharti ambedkar park ke pass high must light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149826,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block rajpur kallu bajar malik dargah aram shah majar rajpur town ke pass high must light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149827,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,block derapur maujpur mukhya chauraha shahid khan ke pass high must light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149828,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,block sandalpur mela bajar ke pass high must light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149829,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,block sandalpur panchayat ghar chauraha graam bhadpura ke pass high must light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149830,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,block rajpur me pitampur dargah ke pass high must light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149831,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,block rajpur gauhani bangar Bholenath Mandir ke pass high must light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149832,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,block sandalpur me gram panchayat jasapur dalit basti ke pass high must light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149833,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Sandalpur Bahadurpur Men Muslim Chauraha Ke Pass High Mast Ligh,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149834,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Sandalpur Sudhvapur Men Hanuman Ji mandir KE pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149835,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Rajpur Khojafool Highway Yadav Ata Chakki Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149836,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Gulabpur katyani Mandir Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149837,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Rajpur Pichaura Chauraha Gubar Chaurahe KE pass High mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149838,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Rajpur New Basti Masjid Bali Gali Vard Number 9 kanhaiya Nagar Ke pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149839,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Rajpur Aram Shah Baba Dargah Chauraha Ambedkar Nagar Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149840,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Rajpur Prathmik Vidhayalay Amrahat Chaurahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149841,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Derapur Rataniyanpur Chauraha ke pass high mast light,2024-10-29,268500.0,2025-06-12,268500.0,Vendor Identification,,,,,,1,0,0,226.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149842,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Derapur Lalpurva Chauraha  Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149843,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Derapur Mungisapur Chaurahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149844,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Derapur Udnapur Bamba Charahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149845,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Derapur Chichauli Charahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149846,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Sandalpur Balaiyapur Charahe Par Jakhe baba Mandir Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149847,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Sikandara Mujaffarpur Praimari School Ke pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149848,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Derapur Gram PAnchayat Khirvan Panchyat Ghar Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149849,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Derapur Jignish Durga Mandir Shiv Mandir Tidva Chaurahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149850,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Rajpur Milanpur Chaurahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149851,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Sandalpur Naval Ka Purva Chaurahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149852,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Block Sandalpur Asvi Chaurahe Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-12,268500.0,Vendor Identification,,,,,,1,0,0,226.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18214/2025-2026/149853,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),Normal/Others,Swami Nardanand Sarswati Geeta Vidhyalay Kishvakheda Derapur sikandara Ke Pass High Mast Light,2024-10-29,268500.0,2025-06-05,268500.0,Vendor Identification,,,,,,1,0,0,219.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,0.2114873049725609,0.9681940895070817,3.18
WS/MP18338/2024-2025/149854,Telangana,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),CHAMALA KIRAN KUMAR REDDY,BHONGIR,Normal/Others,Providing of LED Street Lights in Cheeded (V),2024-10-29,99906.0,2024-12-17,99906.0,Physical Inspection,2025-02-27,99906.0,,,,1,1,0,49.0,72.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,0.1959665239471085,0.9273170754698723,7.27
WS/MP18277/2024-2025/149855,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,"Construction of Open Stage Joykrishnapur Purba Football Playground near Kali Mandir, Kurkuba GP",2024-10-29,250000.0,2025-02-19,250000.0,Sanction,,,,,,1,0,0,113.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP18338/2024-2025/149856,Telangana,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),CHAMALA KIRAN KUMAR REDDY,BHONGIR,Normal/Others,Providing of LED Street Lights in Dadpalle (V),2024-10-29,99906.0,2024-12-17,99906.0,Physical Inspection,2025-02-27,99906.0,,,,1,1,0,49.0,72.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,0.1959665239471085,0.9273170754698723,7.27
