work_id,combined_anomaly_score,ensemble_risk_level,rule_risk_score,rule_risk_level,risk_factors,recommended_actions,financial_risk_score,financial_risk_level,financial_risk_factors,statistical_anomaly_score,statistical_anomaly_level,statistical_anomaly_factors,ml_normalized_score,final_ai_risk_score,final_ai_risk_level,active_risk_engines,final_ai_risk_factors,risk_detection_confidence
WS/MP812/2025-2026/156567,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP812/2026-2027/147488,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP812/2026-2027/147511,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP812/2026-2027/147515,0.2125183271843665,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],25,MEDIUM,"['Project expenditure is statistically high', 'Extremely high payment concentration per vendor']",35.419721197393905,19.4,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP812/2026-2027/148927,0.1916553020694938,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],31.942550344915173,15.18,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP818/2024-2025/160650,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP818/2024-2025/160746,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP818/2024-2025/160747,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP818/2024-2025/160751,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP818/2024-2025/160752,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP818/2024-2025/160753,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP818/2024-2025/160781,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP818/2025-2026/160651,0.1456809974398806,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],25,MEDIUM,"['Project expenditure is statistically high', 'Extremely high payment concentration per vendor']",24.280166239979753,15.5,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP818/2025-2026/160745,0.1565397996725922,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],25,MEDIUM,"['Project expenditure is statistically high', 'Extremely high payment concentration per vendor']",26.089966612098326,16.13,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP818/2025-2026/160750,0.220267084659676,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],25,MEDIUM,"['Project expenditure is statistically high', 'Extremely high payment concentration per vendor']",36.71118077661214,19.85,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP818/2025-2026/160783,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP819/2024-2025/159354,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP819/2024-2025/159357,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP819/2024-2025/159359,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP819/2024-2025/159361,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP819/2024-2025/159363,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP819/2025-2026/159349,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP819/2025-2026/159352,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2024-2025/137367,0.5145195326973995,HIGH,10.0,LOW,['Moderately unusual anomaly pattern detected.'],['Perform additional monitoring of the project.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],85.75325544956534,41.51,MEDIUM,4,"['Machine learning anomaly models detected unusual project behavior', 'Rule-based risk indicators were detected', 'Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",VERY HIGH
WS/MP823/2024-2025/139026,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2024-2025/139548,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2024-2025/139549,0.2867983635214455,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],47.79972725357356,16.73,LOW,1,[],LOW
WS/MP823/2024-2025/139550,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2024-2025/139551,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2024-2025/139552,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2024-2025/139553,0.185678224938786,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],30.946370823130554,14.83,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP823/2024-2025/139554,0.108253256855345,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],18.042209475890573,10.31,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP823/2024-2025/139555,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2024-2025/139556,0.2405177170907092,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],40.08628618178429,21.63,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP823/2024-2025/139557,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2024-2025/139964,0.4025635419071152,MEDIUM,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],20,MEDIUM,['Project expenditure is among the highest 1%'],40,HIGH,"['Project expenditure is among the highest 0.5%', 'Extremely high payment concentration per vendor']",67.0939236511849,35.48,MEDIUM,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP823/2024-2025/139965,0.3107315413904971,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],20,MEDIUM,['Project expenditure is among the highest 1%'],33,MEDIUM,"['Project expenditure is among the highest 1%', 'Extremely high payment concentration per vendor']",51.78859023174876,28.73,MEDIUM,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP823/2024-2025/139966,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2024-2025/139967,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2024-2025/139968,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2024-2025/139970,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2024-2025/139971,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2024-2025/139972,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2025-2026/139969,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP823/2025-2026/152968,0.0256900902448179,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.2816817074695885,1.5,LOW,1,[],LOW
WS/MP823/2025-2026/152969,0.4395836559598959,MEDIUM,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],20,MEDIUM,['Project expenditure is among the highest 1%'],40,HIGH,"['Project expenditure is among the highest 0.5%', 'Extremely high payment concentration per vendor']",73.2639426599816,37.64,MEDIUM,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP825/2024-2025/150725,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP825/2024-2025/150726,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP825/2024-2025/150727,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135520,0.0251985835282205,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.199763921370023,1.47,LOW,1,[],LOW
WS/MP826/2024-2025/135523,0.0303682332271972,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],5.061372204532794,1.77,LOW,1,[],LOW
WS/MP826/2024-2025/135524,0.0272188348967932,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.536472482798802,1.59,LOW,1,[],LOW
WS/MP826/2024-2025/135525,0.0268727910113633,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.478798501893818,1.57,LOW,1,[],LOW
WS/MP826/2024-2025/135526,0.0914947747124105,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],15.249129118734864,5.34,LOW,1,[],LOW
WS/MP826/2024-2025/135527,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135528,0.0516956356483898,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],8.615939274731508,3.02,LOW,1,[],LOW
WS/MP826/2024-2025/135529,0.0440832352840519,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],7.34720588067521,2.57,LOW,1,[],LOW
WS/MP826/2024-2025/135530,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135533,0.0615070389847063,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],10.251173164117569,3.59,LOW,1,[],LOW
WS/MP826/2024-2025/135534,0.0650730906641574,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],10.845515110692743,3.8,LOW,1,[],LOW
WS/MP826/2024-2025/135535,0.0358683138772011,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],5.978052312866764,2.09,LOW,1,[],LOW
WS/MP826/2024-2025/135539,0.0694271105475908,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],11.571185091264969,4.05,LOW,1,[],LOW
WS/MP826/2024-2025/135541,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135546,0.0451642348945217,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],7.527372482420175,2.63,LOW,1,[],LOW
WS/MP826/2024-2025/135547,0.0515719666566609,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],8.595327776110027,3.01,LOW,1,[],LOW
WS/MP826/2024-2025/135549,0.0511138133785545,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],8.518968896425626,2.98,LOW,1,[],LOW
WS/MP826/2024-2025/135553,0.027673986353001,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.612331058833434,1.61,LOW,1,[],LOW
WS/MP826/2024-2025/135555,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135558,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135559,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135564,0.0254955084303666,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.249251405061038,1.49,LOW,1,[],LOW
WS/MP826/2024-2025/135566,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135568,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135570,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135572,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135573,0.0263706068459096,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.39510114098487,1.54,LOW,1,[],LOW
WS/MP826/2024-2025/135574,0.135301363484881,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],22.550227247479842,7.89,LOW,1,[],LOW
WS/MP826/2024-2025/135575,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135576,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135583,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135584,0.1353144696403942,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],22.552411606732043,7.89,LOW,1,[],LOW
WS/MP826/2024-2025/135585,0.1353144696403942,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],22.552411606732043,7.89,LOW,1,[],LOW
WS/MP826/2024-2025/135588,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135592,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135594,0.0250468770050486,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.174479500841373,1.46,LOW,1,[],LOW
WS/MP826/2024-2025/135596,0.055415156745774,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],9.235859457628868,3.23,LOW,1,[],LOW
WS/MP826/2024-2025/135687,0.1353144696403942,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],22.552411606732043,7.89,LOW,1,[],LOW
WS/MP826/2024-2025/135688,0.1017064639594876,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],16.95107732658102,5.93,LOW,1,[],LOW
WS/MP826/2024-2025/135689,0.0790475605650543,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],13.17459342750886,8.61,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP826/2024-2025/135690,0.135301363484881,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],22.550227247479842,7.89,LOW,1,[],LOW
WS/MP826/2024-2025/135692,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135693,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135694,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135699,0.1353144696403942,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],22.552411606732043,7.89,LOW,1,[],LOW
WS/MP826/2024-2025/135700,0.135301363484881,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],22.550227247479842,7.89,LOW,1,[],LOW
WS/MP826/2024-2025/135702,0.0778285301114598,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],12.971421685243115,8.54,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP826/2024-2025/135703,0.0269879680446514,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.497994674108502,1.57,LOW,1,[],LOW
WS/MP826/2024-2025/135706,0.0269879680592094,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.4979946765348355,1.57,LOW,1,[],LOW
WS/MP826/2024-2025/135707,0.0276063262457849,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.601054374297417,1.61,LOW,1,[],LOW
WS/MP826/2024-2025/135708,0.0474247471786008,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],7.904124529766686,2.77,LOW,1,[],LOW
WS/MP826/2024-2025/135709,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135710,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135711,0.0344036230078215,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],5.733937167970168,2.01,LOW,1,[],LOW
WS/MP826/2024-2025/135712,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/135713,0.0263706068459095,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.3951011409848535,1.54,LOW,1,[],LOW
WS/MP826/2024-2025/135715,0.0256132957671681,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.268882627861289,1.49,LOW,1,[],LOW
WS/MP826/2024-2025/135716,0.1353144696403942,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],22.552411606732043,7.89,LOW,1,[],LOW
WS/MP826/2024-2025/135759,0.1167118000111932,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],19.45196666853192,6.81,LOW,1,[],LOW
WS/MP826/2024-2025/135811,0.0263706068459096,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.39510114098487,1.54,LOW,1,[],LOW
WS/MP826/2024-2025/135812,0.024525470471224,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.0875784118706076,1.43,LOW,1,[],LOW
WS/MP826/2024-2025/135852,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2024-2025/136791,0.027606326248728,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.6010543747879336,1.61,LOW,1,[],LOW
WS/MP826/2024-2025/140238,0.0266240366503294,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.437339441721503,1.55,LOW,1,[],LOW
WS/MP826/2025-2026/135586,0.1083523325116229,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],18.058722085270222,6.32,LOW,1,[],LOW
WS/MP826/2025-2026/135598,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP826/2025-2026/135599,0.0210881507140165,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.514691785669366,1.23,LOW,1,[],LOW
WS/MP826/2025-2026/135600,0.02504687700502,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.174479500836607,1.46,LOW,1,[],LOW
WS/MP826/2025-2026/135601,0.0210755688047238,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.51259480078725,1.23,LOW,1,[],LOW
WS/MP826/2025-2026/135602,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP826/2025-2026/135603,0.0257152195857693,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.285869930961488,1.5,LOW,1,[],LOW
WS/MP826/2025-2026/135604,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP826/2025-2026/135683,0.0254955084303665,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.249251405061022,1.49,LOW,1,[],LOW
WS/MP826/2025-2026/135684,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP826/2025-2026/135685,0.0250468770050592,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.17447950084314,1.46,LOW,1,[],LOW
WS/MP826/2025-2026/135686,0.0251155671736955,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.185927862282523,1.47,LOW,1,[],LOW
WS/MP826/2025-2026/135695,0.0251155671736942,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.185927862282306,1.47,LOW,1,[],LOW
WS/MP826/2025-2026/135697,0.0250468770048167,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.174479500802724,1.46,LOW,1,[],LOW
WS/MP826/2025-2026/135701,0.0784145310720241,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],10,LOW,['Project expenditure is unusually high'],10,LOW,['Project expenditure is statistically high'],13.069088512003828,8.57,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP826/2025-2026/135714,0.0254955084303668,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],4.249251405061073,1.49,LOW,1,[],LOW
WS/MP826/2025-2026/135810,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2025-2026/158170,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2025-2026/158171,0.0040307211620418,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],0.6717868603402904,0.24,LOW,1,[],LOW
WS/MP826/2025-2026/158173,0.0048736726445379,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],0.8122787740896383,0.28,LOW,1,[],LOW
WS/MP826/2025-2026/160383,0.0457321219707675,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],7.62202032846114,2.67,LOW,1,[],LOW
WS/MP826/2026-2027/135516,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2026-2027/135589,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2026-2027/135590,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP826/2026-2027/135597,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
