work_id,anomaly_prediction,is_anomaly,anomaly_score,if_risk_score,lof_prediction,lof_is_anomaly,lof_score,lof_risk_score,lof_pattern_frequency,both_models_anomaly,any_model_anomaly,if_risk_score_100,lof_risk_score_100,combined_anomaly_score,combined_risk_score,agreement_bonus,ml_final_risk_score,ml_final_risk_score_100,ensemble_is_anomaly,model_agreement,ensemble_risk_level,primary_ml_source,ensemble_anomaly_rank
WS/MP18380/2024-2025/151776,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151778,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151779,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151766,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151765,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151810,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151811,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151812,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151813,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151814,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151815,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151816,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151971,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151773,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151818,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151775,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151774,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151806,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151809,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151807,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151808,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151943,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151944,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151945,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151946,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151762,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151761,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151764,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151763,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151921,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151752,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151802,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151782,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151781,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151780,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151760,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151922,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151934,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151942,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151972,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151973,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151961,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151805,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151804,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151803,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151964,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151963,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151962,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151947,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151929,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151933,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151931,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151932,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151965,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151966,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151967,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151919,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151918,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151917,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151916,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151915,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151926,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151925,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151969,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151970,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151968,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151928,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151927,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151930,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151940,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151941,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151909,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151910,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151911,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151912,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151913,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151914,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151936,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151901,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151900,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151899,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151898,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151924,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151939,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151935,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151960,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151923,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151959,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151920,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
WS/MP18380/2024-2025/151824,1,0,0.1831734057879246,1.0,1,0,-0.9978596719115818,0.3388345260698115,135,0,0,100.0,33.88345260698115,0.7355338104279245,73.55338104279245,0.0,0.7355338104279245,73.55338104279245,0,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,8890
