work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,ml_anomaly_score,ensemble_is_anomaly,both_models_anomaly,model_agreement,primary_ml_source,ensemble_risk_level,ml_available,ml_detected,rule_risk_score,risk_factors,financial_risk_score,financial_risk_level,financial_risk_factors,statistical_anomaly_score,statistical_anomaly_level,statistical_anomaly_factors,rule_available,financial_available,statistical_available,ml_normalized_score,rule_normalized_score,financial_normalized_score,statistical_normalized_score,rule_detected,financial_detected,statistical_detected,active_risk_engines,available_risk_engines,base_risk_score,consensus_bonus,final_ai_risk_score,final_ai_risk_level,risk_detection_confidence,primary_risk_source,combined_risk_factors,combined_risk_factor_count,detecting_engines,investigation_priority_score,investigation_priority_category,investigation_rank,risk_level,risk_score,priority_score,priority_category,active_risk_engines_summary,detecting_engines_summary,verified_observations
WS/MP18248/2024-2025/150128,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),DR. SHARMILA SARKAR,BARDHAMAN PURBA(SC),Normal/Others,"Construction of meeting hall cum training center at Katwa 2 Dev Block office under  Katwa 2 Dev Block , Purba Bardhaman",2024-10-30,3000000.0,2025-02-25,3000000.0,Work Completed,,,2444263.0,3.0,1.0,1,0,1,118.0,,0.0,0.8147543333333334,1.0,-555737.0,,,3.0,2024-2025,2024,10,90.65868263473054,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,10.0,['Moderately unusual anomaly pattern detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],65,CRITICAL,"['Project expenditure is among the highest 0.5%', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']",1,1,1,90.65868263473054,25.0,32.25806451612903,100.0,1,1,1,4,4,64.4321518253815,20,84.43,CRITICAL,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",100.0,P1 - IMMEDIATE REVIEW,11,CRITICAL,84.43,100.0,P1 - IMMEDIATE REVIEW,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 84.43 | Final AI risk level: CRITICAL | 4 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.8147543333333334 | Payment count: 3.0 | Unique vendors: 1.0
WS/MP484/2024-2025/150090,West Bengal,KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA),Mala Roy,KOLKATA DAKSHIN,Normal/Others,"CONSTRUCTION OF PROPOSED G+V STORIED EDUCATIONAL BUILDING FOR USE OF ENGLISH MEDIUM SCHOOL, 17 DEBI CHOWDHURY ROAD, KOLKATA - 700024 UNDER WARD NO. 79",2024-10-30,10000000.0,2024-12-17,10000000.0,Vendor Identification,,,10000000.0,1.0,1.0,1,0,1,48.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,10,100.0,1,1,BOTH_MODELS,ISOLATION_FOREST + LOF,CRITICAL,1,1,20.0,['Very high combined anomaly score detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,100.0,50.0,32.25806451612903,38.46153846153847,1,1,1,4,4,61.6439205955335,20,81.64,CRITICAL,VERY HIGH,Multi-Engine Consensus,"[""['Very high combined anomaly score detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",100.0,P1 - IMMEDIATE REVIEW,12,CRITICAL,81.64,100.0,P1 - IMMEDIATE REVIEW,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 81.64 | Final AI risk level: CRITICAL | 4 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18277/2025-2026/149810,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,"Construction of community hall at Bhatar bazar Plot No:2816/2817/2806, JL No:-63, Mouza:-Palar",2024-10-29,10000000.0,2025-05-21,10000000.0,Vendor Identification,,,5758516.0,1.0,1.0,1,0,1,204.0,,0.0,0.5758516,1.0,-4241484.0,,,1.0,2025-2026,2024,10,98.74981743829414,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,HIGH,1,1,20.0,['Very high combined anomaly score detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,98.74981743829414,50.0,32.25806451612903,38.46153846153847,1,1,1,4,4,61.206356698936446,20,81.21,CRITICAL,VERY HIGH,Multi-Engine Consensus,"[""['Very high combined anomaly score detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",100.0,P1 - IMMEDIATE REVIEW,13,CRITICAL,81.21,100.0,P1 - IMMEDIATE REVIEW,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 81.21 | Final AI risk level: CRITICAL | 4 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.5758516 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18249/2025-2026/153603,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),PARTHA BHOWMICK,BARRACKPUR,Normal/Others,Development of Bhatpara State General Hospital.,2024-11-21,20000000.0,,,,,,15004801.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2025-2026,2024,11,100.0,1,1,BOTH_MODELS,ISOLATION_FOREST + LOF,CRITICAL,1,1,10.0,['Moderately unusual anomaly pattern detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],40,HIGH,"['Project expenditure is among the highest 0.5%', 'Extremely high payment concentration per vendor']",1,1,1,100.0,25.0,32.25806451612903,61.53846153846154,1,1,1,4,4,60.009305210918114,20,80.01,CRITICAL,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",100.0,P1 - IMMEDIATE REVIEW,14,CRITICAL,80.01,100.0,P1 - IMMEDIATE REVIEW,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 80.01 | Final AI risk level: CRITICAL | 4 independent risk engines detected significant risk signals. | Payment count: 2.0 | Unique vendors: 1.0
WS/MP18152/2024-2025/141888,Punjab,MOGA(Deputy Commissioner Moga),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of community centers and community halls,2024-09-20,2000000.0,2024-12-03,2000000.0,Vendor Identification,,,1437441.0,12.0,3.0,1,0,1,74.0,,0.0,0.7187205,1.0,-562559.0,,,4.0,2024-2025,2024,9,70.93909741492624,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,10.0,['Moderately unusual anomaly pattern detected.'],40,HIGH,"['Project expenditure is unusually high', 'Extremely high number of payment transactions', 'High payment concentration among vendors', 'Multiple independent financial risk indicators detected']",50,HIGH,"['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']",1,1,1,70.93909741492624,25.0,64.51612903225806,76.92307692307693,1,1,1,4,4,59.36652528629119,20,79.37,CRITICAL,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Project expenditure is unusually high', 'Extremely high number of payment transactions', 'High payment concentration among vendors', 'Multiple independent financial risk indicators detected']"", ""['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",100.0,P1 - IMMEDIATE REVIEW,15,CRITICAL,79.37,100.0,P1 - IMMEDIATE REVIEW,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 79.37 | Final AI risk level: CRITICAL | 4 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.7187205 | Payment count: 12.0 | Unique vendors: 3.0
WS/MP18272/2024-2025/136068,West Bengal,Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA),KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Construction of 45 Beded New Hostel Building of Belpahari S.C. High School (H.S.).,2024-09-02,4947386.0,2024-12-31,4947386.0,Physical Inspection,,,4947386.0,2.0,1.0,1,0,1,120.0,,0.0,1.0,1.0,0.0,,,2.0,2024-2025,2024,9,97.7245508982036,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,HIGH,1,1,10.0,['Moderately unusual anomaly pattern detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],40,HIGH,"['Project expenditure is among the highest 0.5%', 'Extremely high payment concentration per vendor']",1,1,1,97.7245508982036,25.0,32.25806451612903,61.53846153846154,1,1,1,4,4,59.21289802528937,20,79.21,CRITICAL,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",100.0,P1 - IMMEDIATE REVIEW,16,CRITICAL,79.21,100.0,P1 - IMMEDIATE REVIEW,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 79.21 | Final AI risk level: CRITICAL | 4 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 2.0 | Unique vendors: 1.0
WS/MP743/2025-2026/142092,Tamil Nadu,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),Ganesan Selvam,KANCHEEPURAM(SC),Normal/Others,"Construction of Community Hall at Naickenkuppam Panchayat, Walajabad Panchayat Union.",2024-09-20,3993140.0,2025-04-12,3993140.0,Physical Inspection,,,3993140.0,2.0,1.0,1,0,1,204.0,,0.0,1.0,1.0,0.0,,,2.0,2025-2026,2024,9,94.49101796407186,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,10.0,['Moderately unusual anomaly pattern detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],40,HIGH,"['Project expenditure is among the highest 0.5%', 'Extremely high payment concentration per vendor']",1,1,1,94.49101796407186,25.0,32.25806451612903,61.53846153846154,1,1,1,4,4,58.08116149834326,20,78.08,CRITICAL,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",100.0,P1 - IMMEDIATE REVIEW,17,CRITICAL,78.08,100.0,P1 - IMMEDIATE REVIEW,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 78.08 | Final AI risk level: CRITICAL | 4 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 2.0 | Unique vendors: 1.0
WS/MP352/2025-2026/135862,Kerala,ERNAKULAM(DISTRICT COLLECTOR ERNAKULAM_IDA),Shri Hibi Eden,ERNAKULAM,Normal/Others,"Construction of Smart Anganwadi at Ward 21, Chellanam Grama Panchayath",2024-08-16,2362903.0,2025-09-23,2362903.0,Physical Inspection,,,2362903.0,5.0,4.0,1,0,1,403.0,,0.0,1.0,1.0,0.0,,,1.25,2025-2026,2024,8,89.38221118738133,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,10.0,['Moderately unusual anomaly pattern detected.'],26,MEDIUM,"['Project expenditure is among the highest 1%', 'Unusually high number of payment transactions']",33,MEDIUM,"['Project expenditure is among the highest 1%', 'Extremely high number of payment transactions']",1,1,1,89.38221118738133,25.0,41.935483870967744,50.76923076923077,1,1,1,4,4,56.07471684362317,20,76.07,CRITICAL,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Project expenditure is among the highest 1%', 'Unusually high number of payment transactions']"", ""['Project expenditure is among the highest 1%', 'Extremely high number of payment transactions']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",100.0,P1 - IMMEDIATE REVIEW,18,CRITICAL,76.07,100.0,P1 - IMMEDIATE REVIEW,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 76.07 | Final AI risk level: CRITICAL | 4 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 5.0 | Unique vendors: 4.0
WS/MP18249/2025-2026/153601,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),PARTHA BHOWMICK,BARRACKPUR,Normal/Others,Development of Naihati State General Hospital.,2024-11-21,20000000.0,,,,,,8601839.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,11,100.0,1,1,BOTH_MODELS,ISOLATION_FOREST + LOF,CRITICAL,1,1,10.0,['Moderately unusual anomaly pattern detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,100.0,25.0,32.25806451612903,38.46153846153847,1,1,1,4,4,55.3939205955335,20,75.39,CRITICAL,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",100.0,P1 - IMMEDIATE REVIEW,19,CRITICAL,75.39,100.0,P1 - IMMEDIATE REVIEW,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 75.39 | Final AI risk level: CRITICAL | 4 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP243/2025-2026/141109,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Normal/Others,200 solar light,2024-09-15,6803986.0,2025-06-25,6803986.0,Physical Inspection,,,6803986.0,1.0,1.0,1,0,1,283.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,9,98.8871038410983,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,HIGH,1,1,10.0,['Moderately unusual anomaly pattern detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,98.8871038410983,25.0,32.25806451612903,38.46153846153847,1,1,1,4,4,55.0044069399179,20,75.0,CRITICAL,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",100.0,P1 - IMMEDIATE REVIEW,20,CRITICAL,75.0,100.0,P1 - IMMEDIATE REVIEW,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 75.0 | Final AI risk level: CRITICAL | 4 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP745/2025-2026/141315,Tamil Nadu,ERODE(DISTRICT_COLLECTORE_ERODE_IDA),K Subbarayan,TIRUPPUR,Normal/Others,"gobi,kugalur-B,(pommanaayakkan palaiyam)consraction pf community hall at gobi",2024-09-16,6000000.0,2025-10-15,6000000.0,Physical Inspection,,,6000000.0,1.0,1.0,1,0,1,394.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,9,98.79947422228716,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,HIGH,1,1,10.0,['Moderately unusual anomaly pattern detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,98.79947422228716,25.0,32.25806451612903,38.46153846153847,1,1,1,4,4,54.973736573334,20,74.97,HIGH,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",84.99,P2 - HIGH PRIORITY,21,HIGH,74.97,84.99,P2 - HIGH PRIORITY,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 74.97 | Final AI risk level: HIGH | 4 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP745/2025-2026/144827,Tamil Nadu,TIRUPPUR(DISTRICT COLLECTOR TIRUPPUR_IDA),K Subbarayan,TIRUPPUR,Normal/Others,Construction of community Hall H/O vallipuram panchayat.,2024-09-30,5295000.0,2026-02-20,5295000.0,Work Completed,,,5260434.0,1.0,1.0,1,0,1,508.0,,0.0,0.993471954674221,1.0,-34566.0,,,1.0,2025-2026,2024,9,98.03417555133636,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,HIGH,1,1,10.0,['Moderately unusual anomaly pattern detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,98.03417555133636,25.0,32.25806451612903,38.46153846153847,1,1,1,4,4,54.70588203850122,20,74.71,HIGH,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",84.88,P2 - HIGH PRIORITY,22,HIGH,74.71,84.88,P2 - HIGH PRIORITY,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 74.71 | Final AI risk level: HIGH | 4 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.993471954674221 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18019/2026-2027/139500,Assam,DIMA HASAO(DEPUTY COMMISSIONER Dima Hasao_IDA),AMARSING TISSO,Diphu (ST),Normal/Others,"Construction of Community Building with Library, Guest Room, Conference Room at Haflong, Dima Hasao District (Total Estd. Cost:- Rs. 1.00 Cr.) 1st Installment Rs. 50.00 Lakhs",2024-09-06,5000000.0,2026-07-31,5000000.0,Physical Inspection,,,4998740.0,2.0,2.0,1,0,1,693.0,,0.0,0.999748,1.0,-1260.0,,,1.0,2026-2027,2024,9,97.80341755513363,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,HIGH,1,1,10.0,['Moderately unusual anomaly pattern detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,97.80341755513363,25.0,32.25806451612903,38.46153846153847,1,1,1,4,4,54.62511673983027,20,74.63,HIGH,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",84.85,P2 - HIGH PRIORITY,23,HIGH,74.63,84.85,P2 - HIGH PRIORITY,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 74.63 | Final AI risk level: HIGH | 4 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.999748 | Payment count: 2.0 | Unique vendors: 2.0
WS/MP18172/2025-2026/156311,Rajasthan,PRATAPGARH(DISTRICT COLLECTOR PRATAPGARH_IDA),MANNA LAL RAWAT,UDAIPUR(ST),Normal/Others,dom development in GSSS chiklad,2024-12-08,1000000.0,,,,,,986250.0,12.0,10.0,0,0,1,,,,,,,,,1.2,2025-2026,2024,12,95.0109537023514,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,HIGH,1,1,10.0,['Moderately unusual anomaly pattern detected.'],22,MEDIUM,"['Project expenditure is unusually high', 'Extremely high number of payment transactions']",25,MEDIUM,"['Project expenditure is statistically high', 'Extremely high number of payment transactions']",1,1,1,95.0109537023514,25.0,35.483870967741936,38.46153846153847,1,1,1,4,4,54.29291568167908,20,74.29,HIGH,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Project expenditure is unusually high', 'Extremely high number of payment transactions']"", ""['Project expenditure is statistically high', 'Extremely high number of payment transactions']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",84.72,P2 - HIGH PRIORITY,24,HIGH,74.29,84.72,P2 - HIGH PRIORITY,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 74.29 | Final AI risk level: HIGH | 4 independent risk engines detected significant risk signals. | Payment count: 12.0 | Unique vendors: 10.0
WS/MP18277/2024-2025/149787,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,Approach Road beautification project by decorative lighting arrangement from GT Road Raj College More to Burdwan Raj College,2024-10-29,4422048.0,2024-11-27,4422048.0,Work Completed,,,4271709.0,1.0,1.0,1,0,1,29.0,,0.0,0.9660024043158284,1.0,-150339.0,,,1.0,2024-2025,2024,10,94.88243026142835,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,10.0,['Moderately unusual anomaly pattern detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,94.88243026142835,25.0,32.25806451612903,38.46153846153847,1,1,1,4,4,53.60277118703343,20,73.6,HIGH,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",84.44,P2 - HIGH PRIORITY,25,HIGH,73.6,84.44,P2 - HIGH PRIORITY,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 73.6 | Final AI risk level: HIGH | 4 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.9660024043158284 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP823/2024-2025/137367,West Bengal,NADIA(DISTRICT MAGISTRATE NADIA_IDA),Ms Mahua Moitra,KRISHNANAGAR,Normal/Others,"Construction of Chapra Bus Stand at Karimpur Krishnagar Road under Chapra GP, Chapra Block , Nadia.",2024-09-05,8800000.0,2024-12-11,8800000.0,Vendor Identification,,,2972015.0,1.0,1.0,1,0,1,97.0,,0.0,0.3377289772727272,1.0,-5827985.0,,,1.0,2024-2025,2024,9,91.4648751277932,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,10.0,['Moderately unusual anomaly pattern detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],1,1,1,91.4648751277932,25.0,32.25806451612903,38.46153846153847,1,1,1,4,4,52.40662689026112,20,72.41,HIGH,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Project expenditure is among the highest 1%']"", ""['Project expenditure is among the highest 0.5%']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",83.96,P2 - HIGH PRIORITY,26,HIGH,72.41,83.96,P2 - HIGH PRIORITY,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 72.41 | Final AI risk level: HIGH | 4 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.3377289772727272 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP643/2025-2026/146319,Madhya Pradesh,Khandwa (East Nimar)(DISTRICT COLLECTOR EAST NIMAR_IDA),Gyaneshwar Patil,KHANDWA,Normal/Others,tin shed nirman near rajput dharmshala,2024-10-08,700000.0,2025-04-22,700000.0,Physical Inspection,2026-04-17,700000.0,604900.0,18.0,5.0,1,1,1,196.0,360.0,0.0,0.8641428571428571,1.0,-95100.0,1.0,0.0,3.6,2025-2026,2024,10,69.54870746312253,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,10.0,['Moderately unusual anomaly pattern detected.'],20,MEDIUM,"['Extremely high number of payment transactions', 'High payment concentration among vendors']",30,MEDIUM,"['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']",1,1,1,69.54870746312253,25.0,32.25806451612903,46.15384615384615,1,1,1,4,4,46.274429746087925,20,66.27,HIGH,VERY HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Extremely high number of payment transactions', 'High payment concentration among vendors']"", ""['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Rule-Based, Financial, Statistical",81.51,P2 - HIGH PRIORITY,27,HIGH,66.27,81.51,P2 - HIGH PRIORITY,4,"ML Anomaly, Rule-Based, Financial, Statistical",Final AI risk score: 66.27 | Final AI risk level: HIGH | 4 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.8641428571428571 | Payment count: 18.0 | Unique vendors: 5.0
WS/MP640/2026-2027/151613,Madhya Pradesh,SEONI(District Collector Seoni_IDA),Faggan Singh Kulaste,MANDLA(ST),Normal/Others,"Construction of graval road gram evam gram panchayat suwakheda, janpad panchayat Chhapara",2024-11-09,1000000.0,,,,,,950495.0,6.0,1.0,0,0,1,,,,,,,,,6.0,2026-2027,2024,11,94.06747480648458,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],41,HIGH,"['Project expenditure is unusually high', 'Unusually high number of payment transactions', 'Extremely high payment concentration among vendors', 'Multiple independent financial risk indicators detected']",50,HIGH,"['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']",1,1,1,94.06747480648458,0.0,66.12903225806451,76.92307692307693,0,1,1,3,4,61.534038018497895,12,73.53,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is unusually high', 'Unusually high number of payment transactions', 'Extremely high payment concentration among vendors', 'Multiple independent financial risk indicators detected']"", ""['Project expenditure is statistically high', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']""]",3,"ML Anomaly, Financial, Statistical",77.41,P2 - HIGH PRIORITY,28,HIGH,73.53,77.41,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 73.53 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 6.0 | Unique vendors: 1.0
