work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,anomaly_prediction,is_anomaly,anomaly_score,risk_score,risk_level,risk_reasons
WS/MP18065/2024-2025/134739,Haryana,JHAJJAR(DEPUTY COMMISSIONER cum NODAL OFFICER MPLADS JHAJJAR),DEEPENDER SINGH HOODA,ROHTAK,Normal/Others,Comp. of Jogi wali Choupal,2024-08-05,500000.0,2024-12-09,500000.0,Physical Inspection,,,438977.0,1.0,1.0,1,0,1,126.0,,0.0,0.877954,1.0,-61023.0,,,1.0,2024-2025,2024,8,1,0,0.1955159396244334,0,LOW,No significant risk indicators detected
WS/MP18065/2025-2026/134740,Haryana,ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),DEEPENDER SINGH HOODA,ROHTAK,Normal/Others,Const. of Hall near Gorakh Nath Mandir on Panchayat land,2024-08-05,1100000.0,2025-08-04,1100000.0,Work Completed,,,947837.0,1.0,1.0,1,0,1,364.0,,0.0,0.86167,1.0,-152163.0,,,1.0,2025-2026,2024,8,1,0,0.1400003938626703,0,LOW,No significant risk indicators detected
WS/MP485/2024-2025/134790,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installation of Solar High Mast Light Near Kaorakhali Hedayetul Islam Jame Masjid, Plot No -6761, Khatiyan No -6781, JL No -21, Mouza - Kaorakhali",2024-08-06,227469.0,2024-12-09,227469.0,Physical Inspection,,,227469.0,1.0,1.0,1,0,1,125.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2156617693241683,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/134791,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installation of Solar High Mast Light Near Paschim Jamtala Nimtala Mandir, Plot No - 50, Khatiyan No -2400, JL No -23, Mouza - Jamtala",2024-08-06,227469.0,2024-12-09,227469.0,Physical Inspection,,,227469.0,1.0,1.0,1,0,1,125.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2156617693241683,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/134792,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installation of Solar High Mast Light Near Kirtankhola Firuja Gazir More, Plot No -83, Khatiyan No -164/2, JL No- 131, Mouza - Kirtankhola",2024-08-06,227469.0,2024-12-09,227469.0,Physical Inspection,,,227469.0,1.0,1.0,1,0,1,125.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2156617693241683,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/134793,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installation of Solar High Mast Light Near Ambikanagar Kali Mandir, Plot No - 200, Khatiyan No -24, JL No -15, Mouza - Ambikanagar",2024-08-06,227469.0,2024-12-09,227469.0,Physical Inspection,,,227469.0,1.0,1.0,1,0,1,125.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2156617693241683,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP681/2024-2025/134797,Maharashtra,PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA),Sanjay Haribhau Jadhav,PARBHANI,Normal/Others,Construction of Sabhamandap at Simangaon Tal. Sailu Dist. Parbhani,2024-08-06,997623.0,2024-09-09,997623.0,Physical Inspection,,,997623.0,1.0,1.0,1,0,1,34.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.1833060772409286,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP681/2024-2025/134802,Maharashtra,PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA),Sanjay Haribhau Jadhav,PARBHANI,Normal/Others,Construction of Sabhamandap at Wassa Tal. Jintur Dist. Parbhani (under SC fund),2024-08-06,1493920.0,2024-09-27,1493920.0,Physical Inspection,,,1493920.0,1.0,1.0,1,0,1,52.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.1290059430512077,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/134826,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Construction of Water Supply System With Submersible Pump and Overhead Tank Near Rafikul Laskar House, Plot No - 77, Khatiyan No - 5467, JL No - 07, Mouza -Benimadhabpur",2024-08-06,312408.0,2024-12-09,312408.0,Physical Inspection,,,312408.0,1.0,1.0,1,0,1,125.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2144345681373222,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/134827,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Construction of Water Supply System With Submersible Pump and Overhead Tank Near Gofur Sekh House, Plot No - 3270, Khatiyan No - 1, JL No - 06, Mouza - Merigunj",2024-08-06,310393.0,2024-12-09,310393.0,Physical Inspection,,,310393.0,1.0,1.0,1,0,1,125.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2137333264697332,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/134828,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installation of Solar High Mast Light Near 8 No Jame Masjid, Plot No -937, Khatiyan No - 1411, JL No - 20,Mouza -Purba Tentulberia",2024-08-06,227469.0,2024-12-09,227469.0,Physical Inspection,,,227469.0,1.0,1.0,1,0,1,125.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2156617693241683,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/134829,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installation of Solar High Mast Light Near Purba Shyamnagar More, Plot No - 412, Khatiyan No - 20, JL No - 18, Mouza - Purba Shyamnagar",2024-08-06,227446.0,2024-12-09,227446.0,Physical Inspection,,,227446.0,1.0,1.0,1,0,1,125.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.2156617693241683,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/134837,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installation of Solar High Mast Light Near Garibari 4 No Masjid, Plot No -11, Khatiyan No -19, JL No -145, Mouza - Nalgora",2024-08-06,249621.0,2025-03-19,249621.0,Physical Inspection,,,249621.0,1.0,1.0,1,0,1,225.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.217694607487705,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP485/2024-2025/134838,West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),Pratima Mondal,JOYNAGAR(SC),Normal/Others,"Installation of Solar High Mast Light Near 7 No Sonatikari Narayani Club, Plot No - 42, Khatiyan No -1179, JL No -146, Mouza - Sonatikari",2024-08-06,249625.0,2025-03-19,249625.0,Physical Inspection,,,249625.0,1.0,1.0,1,0,1,225.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,8,1,0,0.217694607487705,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18271/2025-2026/135003,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Adabari Manchhur Ali High School of Kisamat Adabari Mouza under Adabari Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-09-11,586716.0,Physical Inspection,,,556337.0,1.0,1.0,1,0,1,206.0,,0.0,0.9482219676981708,1.0,-30379.0,,,1.0,2025-2026,2025,2,1,0,0.1876972818317436,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135004,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Balarampur High School of Balarampur Mouza under Balarampur-I Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556369.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482765085663252,1.0,-30347.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135005,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Chilakhana High School of Chilakhana Mouza under Chilakhana-I Gram Panchayat of District Coochbehar",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135006,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Natabari High School of Natabari Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135007,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Panishala High School of Panishala Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135008,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Gopalpur High School of Gopalpur Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-09-11,586716.0,Physical Inspection,,,556337.0,1.0,1.0,1,0,1,206.0,,0.0,0.9482219676981708,1.0,-30379.0,,,1.0,2025-2026,2025,2,1,0,0.1876972818317436,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135009,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Baneswar Khabsa High School of Baneswar Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-09-11,586716.0,Physical Inspection,,,556337.0,1.0,1.0,1,0,1,206.0,,0.0,0.9482219676981708,1.0,-30379.0,,,1.0,2025-2026,2025,2,1,0,0.1876972818317436,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135010,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Manindra Nath  High School of Khagrabari Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-09-11,586716.0,Physical Inspection,,,556337.0,1.0,1.0,1,0,1,206.0,,0.0,0.9482219676981708,1.0,-30379.0,,,1.0,2025-2026,2025,2,1,0,0.1876972818317436,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135011,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Khapaidanga Joykanta  High School of Khapaidanga Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-09-11,586716.0,Physical Inspection,,,556337.0,1.0,1.0,1,0,1,206.0,,0.0,0.9482219676981708,1.0,-30379.0,,,1.0,2025-2026,2025,2,1,0,0.1876972818317436,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135012,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Dewanhat High School of Dewanhat Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP345/2024-2025/135013,Kerala,KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA),Shri NK Premachandran,KOLLAM,Normal/Others,"Construction of Building for Kadamancode ST Gothra Kalalaya Samskarika Granthasala, Kadamancodu ward 12 in Kulathupuzha GP in Punalur Constituency",2024-08-08,2500000.0,2025-03-13,2500000.0,Work partially Completed,,,1325973.0,1.0,1.0,1,0,1,217.0,,0.0,0.5303892,1.0,-1174027.0,,,1.0,2024-2025,2024,8,1,0,0.0059089403039671,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135160,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Patlakhawa High School of Patlakhawa Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-09-11,586716.0,Physical Inspection,,,556337.0,1.0,1.0,1,0,1,206.0,,0.0,0.9482219676981708,1.0,-30379.0,,,1.0,2025-2026,2025,2,1,0,0.1876972818317436,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135163,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Pran Nath High School of Chandamari Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135164,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Suktabari State High Madrasah of Suktabari Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135165,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Suktabari Markaz of Suktabari Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135166,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Ghughumari High School of Ghughumari Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135171,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Nayarhat  High School of Gobra Chhara Nayarhat Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135172,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Sukarurkuthi High School of Sukarur kuthi Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135173,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Sahebganj High School of Sahebganj Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135174,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Chamta Adarsha High School of Chamta Gram Panchayatunder Sitai block of District Coochbehar.",2025-02-17,586716.0,2025-09-11,586716.0,Physical Inspection,,,556337.0,1.0,1.0,1,0,1,206.0,,0.0,0.9482219676981708,1.0,-30379.0,,,1.0,2025-2026,2025,2,1,0,0.1876972818317436,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135175,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at Sitai High School of -Sitai-I Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-09-11,586716.0,Physical Inspection,,,556337.0,1.0,1.0,1,0,1,206.0,,0.0,0.9482219676981708,1.0,-30379.0,,,1.0,2025-2026,2025,2,1,0,0.1876972818317436,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135176,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at  Gasanimari High School of Gosanimari Gram Panchayat of District Coochbehar.",2025-02-17,586716.0,2025-09-11,586716.0,Physical Inspection,,,556341.0,1.0,1.0,1,0,1,206.0,,0.0,0.94822878530669,1.0,-30375.0,,,1.0,2025-2026,2025,2,1,0,0.1876196675612618,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135177,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at  Baromaricha Delwar Hossain High School of Lalbazar Gram Panchayat under Sitalkuchi Block of District Coochbehar.",2025-02-17,586716.0,2025-09-11,586716.0,Physical Inspection,,,556337.0,1.0,1.0,1,0,1,206.0,,0.0,0.9482219676981708,1.0,-30379.0,,,1.0,2025-2026,2025,2,1,0,0.1876972818317436,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135179,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at  Sitalkuchi High School of Sitalkuchi Gram Panchayat under Sitalkuchi Block of District Coochbehar.",2025-02-17,586716.0,2025-09-11,586716.0,Physical Inspection,,,556337.0,1.0,1.0,1,0,1,206.0,,0.0,0.9482219676981708,1.0,-30379.0,,,1.0,2025-2026,2025,2,1,0,0.1876972818317436,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135180,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at  Jorepatki High School of Jorepatki Gram Panchayat under Mathabhanga-I Block of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135181,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60W Semi Integrated Street light with 60Ah Li-ion cell at  Shikarpur High School of Shikarpur Gram Panchayat under Mathabhanga-I Block of District Coochbehar",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135182,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60 W Semi Integrated Street light with 60Ah Li-ion cell at  Hazrahat Harish Chandra High School of Hazrahat-I Gram Panchayat under Mathabhanga-I Block of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135183,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60 W Semi Integrated Street light with 60Ah Li-ion cell at  Ghoksadanga Pramanik High School of Ghokshadanga Gram Panchayat under Mathabhanga-II Block of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
WS/MP18271/2025-2026/135184,West Bengal,Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA),JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),Normal/Others,"Installation for the single unit Mini High Mast Solar Lightening system with 4x200 WP SPV Module, Four nos 60 W Semi Integrated Street light with 60Ah Li-ion cell at  Nishiganj Nishimoyee High School of Nishiganj-I Gram Panchayat under Mathabhanga-II Block of District Coochbehar.",2025-02-17,586716.0,2025-08-27,586716.0,Physical Inspection,,,556365.0,1.0,1.0,1,0,1,191.0,,0.0,0.9482696909578058,1.0,-30351.0,,,1.0,2025-2026,2025,2,1,0,0.1879227854858692,0,LOW,No significant risk indicators detected
